ANNO,CODICE_ATS_RESIDENZA,DESCRIZIONE_ATS_RESIDENZA,COORDINATA_GEOGRAFICA_X,COORDINATA_GEOGRAFICA_Y,POSIZIONE_ATS,ATC LIVELLO 1 ,DESCRIZIONE_ATC LIVELLO 1,GENERE,FASCIA_ETA',POPOLAZIONE,DDD PER ATC LIVELLO 1
2012,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",P,"FARMACI ANTIPARASSITARI, INSETTICIDI E REPELLENTI",M,40-64,141914,0.37586298818945
2017,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",ALL,ALL,M,18-39,39181,125.67108533337
2017,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",J,ANTINFETTIVI PER USO SISTEMICO,F,40-64,665058,16.71153259835
2012,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",N,SISTEMA NERVOSO,M,0-17,122769,2.7484388474617
2017,30,REGIONE LOMBARDIA,,,,M,SISTEMA MUSCOLO-SCHELETRICO,M,18-39,1174933,3.2691978489845
2014,30,REGIONE LOMBARDIA,,,,ALL,ALL,M,40-64,1851767,749.12737622805
2012,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",J,ANTINFETTIVI PER USO SISTEMICO,F,40-64,197636,18.020000293548
2017,30,REGIONE LOMBARDIA,,,,M,SISTEMA MUSCOLO-SCHELETRICO,M,40-64,1896311,15.35174202154
2013,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,F,0-17,26851,0.40557587706935
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",ALL,ALL,F,0-17,276734,51.827159395484
2015,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",D,DERMATOLOGICI,F,0-17,39732,0.34969459761498
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,F,65-79,121883,24.037081463415
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",A,APPARATO GASTROINTESTINALE E METABOLISMO,F,65-79,28402,353.13779285561
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",B,SANGUE E ORGANI EMOPOIETICI,F,0-17,115309,1.3815824943193
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",ALL,ALL,M,0-17,103875,61.272477155665
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",S,ORGANI DI SENSO,M,0-17,107572,0.16791557002408
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",J,ANTINFETTIVI PER USO SISTEMICO,F,80 e +,16758,19.229533881304
2012,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",ALL,ALL,M,0-17,104358,68.955785021371
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",H,"PREPARATI ORMONALI SISTEMICI, ESCLUSI ORMONI SESSUALI E INSU",F,65-79,305725,60.433493317495
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",C,SISTEMA CARDIOVASCOLARE,F,18-39,166619,10.896759348628
2012,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",P,"FARMACI ANTIPARASSITARI, INSETTICIDI E REPELLENTI",F,80 e +,47304,1.4833051592425
2017,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",D,DERMATOLOGICI,M,0-17,292154,0.62906203249716
2015,30,REGIONE LOMBARDIA,,,,J,ANTINFETTIVI PER USO SISTEMICO,M,40-64,1867831,14.604538005259
2013,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",P,"FARMACI ANTIPARASSITARI, INSETTICIDI E REPELLENTI",F,18-39,40614,0.62794111586598
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",V,VARI,F,80 e +,53714,3.9552770239993
2012,30,REGIONE LOMBARDIA,,,,A,APPARATO GASTROINTESTINALE E METABOLISMO,F,40-64,1824833,104.20863930627
2012,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",V,VARI,M,65-79,55967,4.2833298575313
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",J,ANTINFETTIVI PER USO SISTEMICO,M,65-79,26296,20.36969173237
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",J,ANTINFETTIVI PER USO SISTEMICO,F,0-17,100633,20.187991959929
2017,30,REGIONE LOMBARDIA,,,,R,SISTEMA RESPIRATORIO,F,0-17,801121,17.266307855115
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",P,"FARMACI ANTIPARASSITARI, INSETTICIDI E REPELLENTI",F,18-39,38614,0.73692103922206
2013,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",P,"FARMACI ANTIPARASSITARI, INSETTICIDI E REPELLENTI",F,80 e +,63780,1.5993936246951
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",H,"PREPARATI ORMONALI SISTEMICI, ESCLUSI ORMONI SESSUALI E INSU",M,18-39,169479,6.3992798869716
2012,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",A,APPARATO GASTROINTESTINALE E METABOLISMO,F,18-39,146341,18.514324887644
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",D,DERMATOLOGICI,F,40-64,141231,2.240906402614
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",V,VARI,F,40-64,202366,0.96242928085915
2017,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",P,"FARMACI ANTIPARASSITARI, INSETTICIDI E REPELLENTI",F,65-79,124829,2.8334674759345
2016,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",D,DERMATOLOGICI,F,0-17,39482,0.41189805235609
2012,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",M,SISTEMA MUSCOLO-SCHELETRICO,F,80 e +,47024,115.7296014954
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",R,SISTEMA RESPIRATORIO,F,0-17,97399,20.895675088557
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",B,SANGUE E ORGANI EMOPOIETICI,F,65-79,84361,141.3504796451
2013,30,REGIONE LOMBARDIA,,,,A,APPARATO GASTROINTESTINALE E METABOLISMO,F,80 e +,445141,377.65094104701
2014,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",R,SISTEMA RESPIRATORIO,M,65-79,86729,79.635214684571
2012,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,F,65-79,95876,22.22744954024
2014,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",R,SISTEMA RESPIRATORIO,F,80 e +,40462,67.728199598385
2014,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",C,SISTEMA CARDIOVASCOLARE,F,40-64,140367,313.34767372919
2016,30,REGIONE LOMBARDIA,,,,H,"PREPARATI ORMONALI SISTEMICI, ESCLUSI ORMONI SESSUALI E INSU",M,80 e +,259925,36.59868103748
2013,30,REGIONE LOMBARDIA,,,,M,SISTEMA MUSCOLO-SCHELETRICO,F,0-17,815528,0.27755837285103
2014,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",B,SANGUE E ORGANI EMOPOIETICI,F,65-79,98815,145.36955757589
2013,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",N,SISTEMA NERVOSO,M,18-39,177741,23.978209593208
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",N,SISTEMA NERVOSO,F,18-39,138146,32.267102415016
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",C,SISTEMA CARDIOVASCOLARE,M,18-39,142712,23.68550971544
2012,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",M,SISTEMA MUSCOLO-SCHELETRICO,F,65-79,65291,103.07287709925
2013,30,REGIONE LOMBARDIA,,,,M,SISTEMA MUSCOLO-SCHELETRICO,F,40-64,1838463,25.07184230102
2014,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",G,SISTEMA GENITO-URINARIO ED ORMONI SESSUALI,F,80 e +,16429,2.1913997716575
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",P,"FARMACI ANTIPARASSITARI, INSETTICIDI E REPELLENTI",M,40-64,210499,0.60683714815168
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",N,SISTEMA NERVOSO,M,65-79,81244,100.87017102597
2017,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",G,SISTEMA GENITO-URINARIO ED ORMONI SESSUALI,M,0-17,292154,0.14470509596487
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",P,"FARMACI ANTIPARASSITARI, INSETTICIDI E REPELLENTI",F,18-39,37783,0.91908720410788
2013,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",H,"PREPARATI ORMONALI SISTEMICI, ESCLUSI ORMONI SESSUALI E INSU",F,65-79,97503,69.672377945527
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",M,SISTEMA MUSCOLO-SCHELETRICO,F,65-79,66528,94.985506982169
2016,30,REGIONE LOMBARDIA,,,,D,DERMATOLOGICI,F,80 e +,476585,2.4522271800247
2013,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",J,ANTINFETTIVI PER USO SISTEMICO,F,65-79,304244,21.488570178966
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",G,SISTEMA GENITO-URINARIO ED ORMONI SESSUALI,F,18-39,137964,38.009375461164
2017,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",D,DERMATOLOGICI,F,80 e +,41685,2.1722695169965
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",R,SISTEMA RESPIRATORIO,F,80 e +,42990,66.609464308116
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",ALL,ALL,M,40-64,209032,730.84679506519
2017,30,REGIONE LOMBARDIA,,,,G,SISTEMA GENITO-URINARIO ED ORMONI SESSUALI,M,18-39,1174933,0.84463946752751
2012,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",D,DERMATOLOGICI,M,18-39,182703,2.4035600862547
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,F,18-39,137461,1.8625360114501
2014,30,REGIONE LOMBARDIA,,,,N,SISTEMA NERVOSO,F,40-64,1853922,74.449641008351
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",M,SISTEMA MUSCOLO-SCHELETRICO,F,18-39,166619,3.5409822944375
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",N,SISTEMA NERVOSO,M,40-64,63540,68.548600168843
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",ALL,ALL,F,65-79,92964,2204.7367647939
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",ALL,ALL,M,40-64,63540,792.25913737719
2016,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",N,SISTEMA NERVOSO,M,18-39,60582,28.462861888713
2017,30,REGIONE LOMBARDIA,,,,P,"FARMACI ANTIPARASSITARI, INSETTICIDI E REPELLENTI",F,18-39,1140711,0.72522673889289
2014,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",D,DERMATOLOGICI,M,40-64,220780,4.4586440615714
2012,30,REGIONE LOMBARDIA,,,,J,ANTINFETTIVI PER USO SISTEMICO,M,40-64,1823525,14.397960969717
2013,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",S,ORGANI DI SENSO,M,18-39,430351,0.97496317024444
2016,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",C,SISTEMA CARDIOVASCOLARE,M,80 e +,21745,1696.4069888908
2014,30,REGIONE LOMBARDIA,,,,V,VARI,M,0-17,867932,0.022973221998002
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",A,APPARATO GASTROINTESTINALE E METABOLISMO,F,65-79,28712,358.615634459
2014,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",B,SANGUE E ORGANI EMOPOIETICI,M,65-79,41746,229.95860233617
2017,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",H,"PREPARATI ORMONALI SISTEMICI, ESCLUSI ORMONI SESSUALI E INSU",F,65-79,28846,54.075368065003
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",G,SISTEMA GENITO-URINARIO ED ORMONI SESSUALI,M,40-64,213035,25.651741359628
2012,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",B,SANGUE E ORGANI EMOPOIETICI,F,0-17,98683,3.4362447383126
2014,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",B,SANGUE E ORGANI EMOPOIETICI,M,40-64,103914,53.631339372481
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",J,ANTINFETTIVI PER USO SISTEMICO,F,18-39,138146,17.314081329578
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",B,SANGUE E ORGANI EMOPOIETICI,F,0-17,115680,1.3439349930332
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",C,SISTEMA CARDIOVASCOLARE,F,65-79,90423,1265.3654235122
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",J,ANTINFETTIVI PER USO SISTEMICO,F,18-39,136118,16.539631145394
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",P,"FARMACI ANTIPARASSITARI, INSETTICIDI E REPELLENTI",F,65-79,90423,1.8191913906554
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",S,ORGANI DI SENSO,F,80 e +,53714,59.546160652302
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",R,SISTEMA RESPIRATORIO,F,0-17,97942,18.687621921821
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",M,SISTEMA MUSCOLO-SCHELETRICO,M,65-79,75461,56.263125966787
2015,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",C,SISTEMA CARDIOVASCOLARE,F,0-17,99087,0.6297776506114
2012,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",N,SISTEMA NERVOSO,F,80 e +,29540,163.90071255864
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",M,SISTEMA MUSCOLO-SCHELETRICO,F,65-79,123072,102.84473066874
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",D,DERMATOLOGICI,M,65-79,79759,5.5187634274584
2012,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",D,DERMATOLOGICI,M,65-79,24643,5.8756227984436
2013,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",B,SANGUE E ORGANI EMOPOIETICI,M,40-64,142021,63.200512194343
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",A,APPARATO GASTROINTESTINALE E METABOLISMO,M,40-64,63540,107.29820273123
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",A,APPARATO GASTROINTESTINALE E METABOLISMO,M,80 e +,24372,417.92012872735
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",S,ORGANI DI SENSO,F,40-64,269136,8.9627373790834
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",J,ANTINFETTIVI PER USO SISTEMICO,M,80 e +,25673,28.669307824573
2016,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",M,SISTEMA MUSCOLO-SCHELETRICO,M,80 e +,16123,74.713475264361
2017,30,REGIONE LOMBARDIA,,,,G,SISTEMA GENITO-URINARIO ED ORMONI SESSUALI,M,0-17,851765,0.11714574628898
2012,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",S,ORGANI DI SENSO,M,18-39,182703,1.0332364096604
2012,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",H,"PREPARATI ORMONALI SISTEMICI, ESCLUSI ORMONI SESSUALI E INSU",M,40-64,63497,14.890540490272
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",C,SISTEMA CARDIOVASCOLARE,F,0-17,26254,0.55067689751052
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",ALL,ALL,M,18-39,145989,135.80492488383
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",J,ANTINFETTIVI PER USO SISTEMICO,M,80 e +,32568,24.877149939939
2013,30,REGIONE LOMBARDIA,,,,S,ORGANI DI SENSO,F,40-64,1838463,9.3343874195391
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",C,SISTEMA CARDIOVASCOLARE,M,18-39,422713,21.164819932008
2016,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",A,APPARATO GASTROINTESTINALE E METABOLISMO,M,65-79,59291,412.02691570306
2015,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",N,SISTEMA NERVOSO,M,40-64,104506,53.366642591686
2012,30,REGIONE LOMBARDIA,,,,ALL,ALL,F,80 e +,435360,2493.3591033567
2013,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,M,40-64,207317,3.2481998009492
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",ALL,ALL,F,40-64,204812,642.76268344447
2012,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",A,APPARATO GASTROINTESTINALE E METABOLISMO,F,40-64,204554,99.460562721318
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",ALL,ALL,M,0-17,122889,68.558002463557
2015,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",R,SISTEMA RESPIRATORIO,F,40-64,103041,32.543379925529
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",J,ANTINFETTIVI PER USO SISTEMICO,F,40-64,228138,17.567118160259
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",R,SISTEMA RESPIRATORIO,F,40-64,660807,35.199224875891
2012,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,M,80 e +,20303,8.7413306500601
2017,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",H,"PREPARATI ORMONALI SISTEMICI, ESCLUSI ORMONI SESSUALI E INSU",M,18-39,59626,6.8491210208298
2012,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,F,18-39,95924,1.6199051965607
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",N,SISTEMA NERVOSO,F,0-17,99784,3.4851956157712
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,F,65-79,92345,25.068218922783
2012,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,M,40-64,259941,3.4463394015219
2012,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",D,DERMATOLOGICI,F,18-39,95924,1.824562624821
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",B,SANGUE E ORGANI EMOPOIETICI,M,65-79,90926,260.02263319995
2013,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",B,SANGUE E ORGANI EMOPOIETICI,M,80 e +,7566,374.64385806658
2017,30,REGIONE LOMBARDIA,,,,R,SISTEMA RESPIRATORIO,M,40-64,1896311,26.476962780929
2017,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,F,40-64,62759,13.579509525438
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,M,80 e +,23536,33.509484771502
2013,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",H,"PREPARATI ORMONALI SISTEMICI, ESCLUSI ORMONI SESSUALI E INSU",M,80 e +,14700,36.444898322986
2013,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",P,"FARMACI ANTIPARASSITARI, INSETTICIDI E REPELLENTI",M,0-17,64931,0.15349967961986
2012,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",A,APPARATO GASTROINTESTINALE E METABOLISMO,M,80 e +,24312,371.5185465053
2013,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",M,SISTEMA MUSCOLO-SCHELETRICO,F,0-17,39741,0.20638428346041
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",M,SISTEMA MUSCOLO-SCHELETRICO,M,0-17,121967,0.20950533334168
2017,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",V,VARI,M,65-79,27085,4.0673377321815
2017,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",J,ANTINFETTIVI PER USO SISTEMICO,F,40-64,270349,17.250837170462
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",N,SISTEMA NERVOSO,M,40-64,640276,46.897064867436
2013,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",M,SISTEMA MUSCOLO-SCHELETRICO,F,0-17,60035,0.27555610828957
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",C,SISTEMA CARDIOVASCOLARE,F,0-17,100633,0.83183492330022
2017,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",C,SISTEMA CARDIOVASCOLARE,M,40-64,650019,371.30232812977
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",D,DERMATOLOGICI,F,40-64,213141,1.7270328677337
2012,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",A,APPARATO GASTROINTESTINALE E METABOLISMO,M,80 e +,19116,361.0219228785
2012,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",A,APPARATO GASTROINTESTINALE E METABOLISMO,F,40-64,100670,110.24440789151
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",H,"PREPARATI ORMONALI SISTEMICI, ESCLUSI ORMONI SESSUALI E INSU",F,0-17,99737,2.9205202387853
2017,30,REGIONE LOMBARDIA,,,,D,DERMATOLOGICI,M,40-64,1896311,3.8538580894783
2012,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",P,"FARMACI ANTIPARASSITARI, INSETTICIDI E REPELLENTI",M,65-79,55967,0.84339344477482
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",M,SISTEMA MUSCOLO-SCHELETRICO,M,65-79,255029,49.622753828567
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",J,ANTINFETTIVI PER USO SISTEMICO,M,18-39,138601,12.731115462726
2013,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",B,SANGUE E ORGANI EMOPOIETICI,M,0-17,64931,1.3495846232087
2012,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",S,ORGANI DI SENSO,F,80 e +,47304,53.669561247859
2014,30,REGIONE LOMBARDIA,,,,L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,F,65-79,843974,23.990275029917
2013,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,F,80 e +,47878,14.652948710926
2013,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,M,18-39,146157,1.0121187534612
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",P,"FARMACI ANTIPARASSITARI, INSETTICIDI E REPELLENTI",M,18-39,134973,0.22584259342097
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",G,SISTEMA GENITO-URINARIO ED ORMONI SESSUALI,F,80 e +,161364,3.2773312136529
